modificado,nombre,pagina,tipo,kb,link,disponible
2026-02-06 16:19:32-04:00,"Bolivia – Indice de Salario Medio Real del Sector Privado segun Actividad Economica, 1996 – 2023","Salarios, Remuneraciones y Empleo de los Asalariados en el Sector Privado",spreadsheet,235.21,https://nube.ine.gob.bo/index.php/s/xDCwJHOEVU2wUeT/download,True
2026-02-06 16:20:12-04:00,"Bolivia – Remuneracion Media Real por Genero del Sector Privado por Grupo Ocupacional, 2004 – 2023","Salarios, Remuneraciones y Empleo de los Asalariados en el Sector Privado",spreadsheet,1935.47,https://nube.ine.gob.bo/index.php/s/ufWDKywmanzUdqm/download,True
2026-02-06 16:20:34-04:00,"Bolivia – Remuneracion Media Real del Sector Privado segun Actividad Economica, 1996 – 2023","Salarios, Remuneraciones y Empleo de los Asalariados en el Sector Privado",spreadsheet,235.6,https://nube.ine.gob.bo/index.php/s/r6l2WwnheVR2BrD/download,True
2026-02-06 16:20:48-04:00,"Bolivia – Remuneracion Media Nominal por Genero del Sector Privado segun Actividad Economica, 2004 – 2023","Salarios, Remuneraciones y Empleo de los Asalariados en el Sector Privado",spreadsheet,151.7,https://nube.ine.gob.bo/index.php/s/YehEgsib9aqGSGX/download,True
2026-02-06 16:21:09-04:00,"Bolivia – Remuneracion Media Real del Sector Privado por Grupo Ocupacional, 1996 – 2023","Salarios, Remuneraciones y Empleo de los Asalariados en el Sector Privado",spreadsheet,2791.69,https://nube.ine.gob.bo/index.php/s/7k8v9vbwB1fD9mE/download,True
2026-02-06 16:21:25-04:00,"Bolivia – Remuneracion Media Nominal por Genero del Sector Privado por Grupo Ocupacional, 2004 – 2023","Salarios, Remuneraciones y Empleo de los Asalariados en el Sector Privado",spreadsheet,1846.16,https://nube.ine.gob.bo/index.php/s/PBkfEzHQuc3a5tk/download,True
2026-02-06 16:21:54-04:00,"Bolivia – Remuneracion Media Nominal del Sector Privado segun Actividad Economica, 1996 – 2023","Salarios, Remuneraciones y Empleo de los Asalariados en el Sector Privado",spreadsheet,233.25,https://nube.ine.gob.bo/index.php/s/XrRYLX5LgjnkuQd/download,True
2026-02-06 16:22:17-04:00,"Bolivia – Remuneracion Media Nominal del Sector Privado por Grupo Ocupacional, 1996 – 2023","Salarios, Remuneraciones y Empleo de los Asalariados en el Sector Privado",spreadsheet,2792.13,https://nube.ine.gob.bo/index.php/s/iZz2dwn8QpEm47z/download,True
2026-02-06 16:22:34-04:00,"Bolivia – Remuneracion Media Real por Genero del Sector Privado segun Actividad Economica, 2004 – 2023","Salarios, Remuneraciones y Empleo de los Asalariados en el Sector Privado",spreadsheet,150.39,https://nube.ine.gob.bo/index.php/s/2z3eoDsC8Q7zmp1/download,True
2026-02-06 16:23:07-04:00,"Bolivia – Salario Medio Real por Genero del Sector Privado por Grupo Ocupacional, 2004 – 2023","Salarios, Remuneraciones y Empleo de los Asalariados en el Sector Privado",spreadsheet,1934.38,https://nube.ine.gob.bo/index.php/s/e7khhohclQ4kMua/download,True
2026-02-06 16:23:22-04:00,Bolivia – Concentración de Dióxido de Nitrógeno 2014 – 2024,Clima y Atmósfera,spreadsheet,80.09,https://nube.ine.gob.bo/index.php/s/rDsS6buijPZxTlg/download,False
2026-02-06 16:23:28-04:00,"Bolivia – Salario Medio Real del Sector Privado segun Actividad Economica, 1996 – 2023","Salarios, Remuneraciones y Empleo de los Asalariados en el Sector Privado",spreadsheet,236.72,https://nube.ine.gob.bo/index.php/s/Zw0HBiJ61moLE4h/download,True
2026-02-06 16:23:39-04:00,Bolivia – Concentración de Ozono en el Aire 2014 – 2024,Clima y Atmósfera,spreadsheet,80.61,https://nube.ine.gob.bo/index.php/s/pOXGxigOX2Qle9D/download,False
2026-02-06 16:23:46-04:00,"Bolivia – Salario Medio Real del Sector Privado por Grupo Ocupacional, 1996 – 2023","Salarios, Remuneraciones y Empleo de los Asalariados en el Sector Privado",spreadsheet,2872.77,https://nube.ine.gob.bo/index.php/s/qxeHv0bVgOnPwDq/download,True
2026-02-06 16:24:05-04:00,"Bolivia – Salario Medio Nominal por Genero del Sector Privado segun Grupo Ocupacional, 2004 – 2023","Salarios, Remuneraciones y Empleo de los Asalariados en el Sector Privado",spreadsheet,1934.62,https://nube.ine.gob.bo/index.php/s/p2c3vwQftaXqyKr/download,True
2026-02-06 16:24:25-04:00,"Bolivia – Salario Medio Nominal por Genero del Sector Privado segun Actividad Economica, 2004 – 2023","Salarios, Remuneraciones y Empleo de los Asalariados en el Sector Privado",spreadsheet,151.1,https://nube.ine.gob.bo/index.php/s/eBwWFRaVcVYJfAf/download,True
2026-02-06 16:24:28-04:00,Bolivia – Días con helada 2005 – 2024,Clima y Atmósfera,spreadsheet,79.6,https://nube.ine.gob.bo/index.php/s/4ZW5LcyxHgV9OoA/download,False
2026-02-06 16:24:43-04:00,Bolivia – Días con Precipitación 2005 – 2024,Clima y Atmósfera,spreadsheet,81.35,https://nube.ine.gob.bo/index.php/s/EmerMgppOnf029f/download,False
2026-02-06 16:24:47-04:00,"Bolivia – Salario Medio Nominal del Sector Privado segun Actividad Economica, 1996 – 2023","Salarios, Remuneraciones y Empleo de los Asalariados en el Sector Privado",spreadsheet,236.51,https://nube.ine.gob.bo/index.php/s/IS4F3p0A3pynX8c/download,True
2026-02-06 16:24:59-04:00,Bolivia – Dirección prevalente y velocidad media del viento 2022,Clima y Atmósfera,spreadsheet,79.54,https://nube.ine.gob.bo/index.php/s/khbSYkbuAmzk86K/download,False
2026-02-06 16:25:07-04:00,"Bolivia – Salario Medio Nominal del Sector Privado por Grupo Ocupacional, 1996 – 2023","Salarios, Remuneraciones y Empleo de los Asalariados en el Sector Privado",spreadsheet,2849.08,https://nube.ine.gob.bo/index.php/s/7QNGChZRzw8mXRV/download,True
2026-02-06 16:25:29-04:00,"Bolivia – Salario Medio Real por Genero del Sector Privado segun Actividad Economica, 2004 – 2023","Salarios, Remuneraciones y Empleo de los Asalariados en el Sector Privado",spreadsheet,150.39,https://nube.ine.gob.bo/index.php/s/8DIVhpxtBzZGwJD/download,True
2026-02-06 16:25:30-04:00,Bolivia – Precipitación Acumulada 2005 – 2024,Clima y Atmósfera,spreadsheet,266.09,https://nube.ine.gob.bo/index.php/s/ymlnkibDlnEoCGt/download,False
2026-02-06 16:26:48-04:00,Bolivia – Temperatura Media 2005 – 2024,Clima y Atmósfera,spreadsheet,84.9,https://nube.ine.gob.bo/index.php/s/4m0QBx59qTmQwao/download,False
2026-02-06 16:29:14-04:00,"Bolivia – Indice de Salario Medio Real del Sector Público por Grupo Ocupacional, 1996 – 2023","Salarios, Remuneraciones y Empleo Sector Público",spreadsheet,122.44,https://nube.ine.gob.bo/index.php/s/nkib3loKikol9CZ/download,True
2026-02-06 16:29:27-04:00,"Bolivia – Indice de Salario Medio Nominal del Sector Público según Grupo Institucional, 1996 – 2023","Salarios, Remuneraciones y Empleo Sector Público",spreadsheet,146.31,https://nube.ine.gob.bo/index.php/s/3Snvnwx3W3q9DAl/download,True
2026-02-06 16:29:40-04:00,"Bolivia – Indice de Salario Medio Nominal del Sector Público por Grupo Ocupacional, 1996 – 2023","Salarios, Remuneraciones y Empleo Sector Público",spreadsheet,121.14,https://nube.ine.gob.bo/index.php/s/SaHtrYbzDmwFUUU/download,True
2026-02-06 16:29:52-04:00,"Bolivia – Indice de Remuneracion Media Real del Sector Publico según Grupo Institucional, 1996 – 2023","Salarios, Remuneraciones y Empleo Sector Público",spreadsheet,150.05,https://nube.ine.gob.bo/index.php/s/qNhqZuaIIEt6RXK/download,True
2026-02-06 16:30:03-04:00,"Bolivia – Indice de Remuneracion Media Real del Sector Publico por Grupo Ocupacional, 1996 – 2023","Salarios, Remuneraciones y Empleo Sector Público",spreadsheet,121.31,https://nube.ine.gob.bo/index.php/s/l2fTiYFUM8CRZEp/download,True
2026-02-06 16:30:20-04:00,"Bolivia – Indice de Remuneracion Media Nominal del Sector Publico según Grupo Institucional, 1996 – 2023","Salarios, Remuneraciones y Empleo Sector Público",spreadsheet,150.09,https://nube.ine.gob.bo/index.php/s/AkoNWPfUSfna61p/download,True
2026-02-06 16:30:37-04:00,"Bolivia – Indice de Remuneracion Media Nominal del Sector Publico por Grupo Ocupacional, 1996 – 2023","Salarios, Remuneraciones y Empleo Sector Público",spreadsheet,122.6,https://nube.ine.gob.bo/index.php/s/jW8RV9Gm1ATcd99/download,True
2026-02-06 16:30:50-04:00,"Bolivia – Indice de Empleo del Sector Publico según Grupo Institucional, 1996 – 2023","Salarios, Remuneraciones y Empleo Sector Público",spreadsheet,149.35,https://nube.ine.gob.bo/index.php/s/04w5SPLJyoHFJEo/download,True
2026-02-06 16:31:02-04:00,"Bolivia – Indice de Empleo del Sector Publico por Grupo Ocupacional, 1996 – 2023","Salarios, Remuneraciones y Empleo Sector Público",spreadsheet,195.74,https://nube.ine.gob.bo/index.php/s/FNFRZQ1UWjKGoaM/download,True
2026-02-06 16:31:15-04:00,"Bolivia – Indice de Salario Medio Real del Sector Público según Grupo Institucional, 1996 – 2023","Salarios, Remuneraciones y Empleo Sector Público",spreadsheet,147.38,https://nube.ine.gob.bo/index.php/s/Okm4klA9sfkZsuU/download,True
2026-02-06 16:31:34-04:00,"Bolivia – Salario Medio Real del Sector Público por Grupo Ocupacional, 1996 – 2023","Salarios, Remuneraciones y Empleo Sector Público",spreadsheet,88.59,https://nube.ine.gob.bo/index.php/s/ey5696U2m9JebpJ/download,True
2026-02-06 16:31:41-04:00,"Bolivia – Salario Medio Nominal del Sector Público según Grupo Institucional, 1996 – 2023","Salarios, Remuneraciones y Empleo Sector Público",spreadsheet,97.11,https://nube.ine.gob.bo/index.php/s/jGVB8ORa7Fv8oGq/download,True
2026-02-06 16:31:49-04:00,"Bolivia – Salario Medio Nominal del Sector Público por Grupo Ocupacional, 1996 – 2023","Salarios, Remuneraciones y Empleo Sector Público",spreadsheet,87.77,https://nube.ine.gob.bo/index.php/s/rkvCxFww4j2zhxX/download,True
2026-02-06 16:31:58-04:00,"Bolivia – Remuneracion Media Real del Sector Publico según Grupo Institucional, 1996 – 2023","Salarios, Remuneraciones y Empleo Sector Público",spreadsheet,99.69,https://nube.ine.gob.bo/index.php/s/WMg70RmUqw3M6uW/download,True
2026-02-06 16:32:04-04:00,"Bolivia – Remuneracion Media Real del Sector Publico por Grupo Ocupacional, 1996 – 2023","Salarios, Remuneraciones y Empleo Sector Público",spreadsheet,88.93,https://nube.ine.gob.bo/index.php/s/IE7znteZaTUrxyy/download,True
2026-02-06 16:32:10-04:00,"Bolivia – Remuneracion Media Nominal del Sector Publico según Grupo Institucional, 1996 – 2023","Salarios, Remuneraciones y Empleo Sector Público",spreadsheet,97.7,https://nube.ine.gob.bo/index.php/s/9zGYNS4QbfYU8sy/download,True
2026-02-06 16:32:19-04:00,"Bolivia – Remuneracion Media Nominal del Sector Publico por Grupo Ocupacional, 1996 – 2023","Salarios, Remuneraciones y Empleo Sector Público",spreadsheet,88.62,https://nube.ine.gob.bo/index.php/s/2DAbIXdWEm1pU81/download,True
2026-02-06 16:32:26-04:00,"Bolivia – Salario Medio Real del Sector Público según Grupo Institucional, 1996 – 2023","Salarios, Remuneraciones y Empleo Sector Público",spreadsheet,98.5,https://nube.ine.gob.bo/index.php/s/l2gHvrnN2iZGbkF/download,True
2026-02-06 16:44:52-04:00,Bolivia – Principales Características de áreas protegidas 2024,Tierra y Suelo,spreadsheet,79.28,https://nube.ine.gob.bo/index.php/s/Tt1lWlmgALX8LYl/download,True
2026-02-06 16:47:42-04:00,"BOLIVIA – VOLUMEN DE MADERA EXTRAÍDA, SEGÚN ESPECIE 2006 – 2024",Recursos Forestales,spreadsheet,86.73,https://nube.ine.gob.bo/index.php/s/iZJy9Xtlgi3k1Rq/download,True
2026-02-06 16:47:42-04:00,"BOLIVIA – VOLUMEN DE MADERA EXTRAÍDA, SEGÚN DEPARTAMENTO 2006 – 2024",Recursos Forestales,spreadsheet,80.01,https://nube.ine.gob.bo/index.php/s/ryFE2wNT2L7dv96/download,True
2026-02-06 16:47:42-04:00,BOLIVIA – NO MADERABLES EXTRAÍDOS 2006 – 2024,Recursos Forestales,spreadsheet,80.52,https://nube.ine.gob.bo/index.php/s/zfsjOe4rg6hIJLc/download,True
2026-02-06 16:53:06-04:00,"BOLIVIA – ESTUDIOS DE IMPACTO AMBIENTAL, SEGÚN SECTOR 2006 – 2024",Registros Ambientales,spreadsheet,77.54,https://nube.ine.gob.bo/index.php/s/TGyYyeEDoa9Coum/download,True
2026-02-06 16:53:23-04:00,"BOLIVIA – FORMULARIO DE NIVEL DE CATEGORIZACIÓN AMBIENTAL, SEGÚN SECTOR 2019 – 2024",Registros Ambientales,spreadsheet,77.18,https://nube.ine.gob.bo/index.php/s/NEZupPtoUk5UVvi/download,True
2026-02-06 16:53:37-04:00,"BOLIVIA – FORMULARIO DE NIVEL DE CATEGORIZACIÓN AMBIENTAL, SEGÚN DEPARTAMENTO 2019 – 2024",Registros Ambientales,spreadsheet,77.56,https://nube.ine.gob.bo/index.php/s/n3yez2Ok2V0mGOa/download,True
2026-02-06 16:54:04-04:00,"BOLIVIA – PROGRAMAS DE PREVENCIÓN Y MITIGACIÓN, SEGÚN SECTOR 2006 – 2024",Registros Ambientales,spreadsheet,78.98,https://nube.ine.gob.bo/index.php/s/gwA5VxMBn2ORRU4/download,True
2026-02-06 16:54:15-04:00,"BOLIVIA – MANIFIESTOS AMBIENTALES, SEGÚN DEPARTAMENTO 2006 – 2024",Registros Ambientales,spreadsheet,77.81,https://nube.ine.gob.bo/index.php/s/K2kRImapl3zE7yN/download,True
2026-02-06 16:54:27-04:00,"BOLIVIA – MANIFIESTOS AMBIENTALES, SEGÚN SECTOR 2006 – 2024",Registros Ambientales,spreadsheet,78.79,https://nube.ine.gob.bo/index.php/s/1A7DQ3dLLlQoSuf/download,True
2026-02-06 17:03:02-04:00,BOLIVIA NÚMERO DE CONEXIONES DE AGUA POTABLE POR CATEGORÍA 2017 – 2024,Servicios Básicos,spreadsheet,77.45,https://nube.ine.gob.bo/index.php/s/wzqg2gbGxrlF94p/download,True
2026-02-06 17:03:14-04:00,BOLIVIA NÚMERO DE USUARIOS DE ENERGIA ELÉCTRICA POR CATEGORÍA 2017 – 2024,Servicios Básicos,spreadsheet,77.76,https://nube.ine.gob.bo/index.php/s/66mPctnHNMGeH9C/download,True
2026-02-06 17:03:27-04:00,BOLIVIA NÚMERO DE USUARIOS DE GAS NATURAL POR RED POR CATEGORÍA 2017 – 2024,Servicios Básicos,spreadsheet,76.64,https://nube.ine.gob.bo/index.php/s/M42Oku7IgLWU5BU/download,True
2026-02-06 17:09:03-04:00,"Bolivia – Estadía Medía Gasto Medio Diario y gasto Medio de Viaje por Turismo Interno, 2019",Estadísticas de Turismo Interno – Encuesta de Hogares 2019,spreadsheet,146.82,https://nube.ine.gob.bo/index.php/s/EYm4lyQUzKgf1cX/download,False
2026-02-06 17:09:27-04:00,"Bolivia – Estructura del Gasto por Turismo Interno, 2019",Estadísticas de Turismo Interno – Encuesta de Hogares 2019,spreadsheet,77.45,https://nube.ine.gob.bo/index.php/s/dgcp76xp6VohA2N/download,False
2026-02-06 17:09:58-04:00,"Bolivia – Motivo Principal de Viaje, por Turismo Interno, 2019",Estadísticas de Turismo Interno – Encuesta de Hogares 2019,spreadsheet,145.53,https://nube.ine.gob.bo/index.php/s/19lLzQBRhBtDh3F/download,False
2026-02-06 17:10:42-04:00,"Bolivia – Motivos por Viajes Personales por Turismo Interno, 2019",Estadísticas de Turismo Interno – Encuesta de Hogares 2019,spreadsheet,145.91,https://nube.ine.gob.bo/index.php/s/bJ0cXi3rybXZiMh/download,False
2026-02-06 17:11:08-04:00,"Bolivia – Número de Viajes de los Visitantes por Turismo Interno, 2019",Estadísticas de Turismo Interno – Encuesta de Hogares 2019,spreadsheet,145.83,https://nube.ine.gob.bo/index.php/s/H6WHNHTUR1s1FmF/download,False
2026-02-06 17:11:58-04:00,"Bolivia – Principal Establecimiento de Hospedaje por Turismo Interno, 2019",Estadísticas de Turismo Interno – Encuesta de Hogares 2019,spreadsheet,146.12,https://nube.ine.gob.bo/index.php/s/u2GmCBQVOKs50sM/download,False
2026-02-06 17:12:16-04:00,"Bolivia – Principal Medio de Transporte por Turismo Interno, 2019",Estadísticas de Turismo Interno – Encuesta de Hogares 2019,spreadsheet,77.45,https://nube.ine.gob.bo/index.php/s/cJi06brZJ6PpFRs/download,False
2026-02-06 17:12:39-04:00,"Bolivia – Viajes de Departamento de Origen a Destino de Visitantes por Turismo Interno, 2019",Estadísticas de Turismo Interno – Encuesta de Hogares 2019,spreadsheet,78.01,https://nube.ine.gob.bo/index.php/s/NDxXUMcwa72I9vW/download,False
2026-02-06 17:13:10-04:00,"Bolivia – Visitantes que Realizarón Viajes por Turismo Interno, 2019",Estadísticas de Turismo Interno – Encuesta de Hogares 2019,spreadsheet,146.02,https://nube.ine.gob.bo/index.php/s/F0AIPA6IoXpJm1i/download,False
2026-02-06 17:30:34-04:00,"Bolivia – Principal Departamento de Destino y Residencia por Turismo Interno, 2019",Estadísticas de Turismo Interno – Encuesta de Hogares 2019,spreadsheet,145.53,https://nube.ine.gob.bo/index.php/s/ZevGmBIBzqxkWcY/download,False
2026-02-06 17:47:44-04:00,Bolivia – Consumo y Potencial Agotador del Ozono 2006 – 2024,Clima y Atmósfera,spreadsheet,79.21,https://nube.ine.gob.bo/index.php/s/BekmGR6c1TYCY0I/download,False
2026-02-06 17:47:44-04:00,Bolivia – Consumo de sustancias agotadoras de la capa de ozono 2006 – 2024,Clima y Atmósfera,spreadsheet,77.18,https://nube.ine.gob.bo/index.php/s/fBaC51r7XKUuMmj/download,False
2026-02-06 17:47:45-04:00,Bolivia – Humedad Relativa 2005 – 2022,Clima y Atmósfera,spreadsheet,83.64,https://nube.ine.gob.bo/index.php/s/9cGiTfB4owSFaCw/download,False
2026-02-06 17:47:46-04:00,Bolivia – Temperatura Máxima 2005 – 2024,Clima y Atmósfera,spreadsheet,85.6,https://nube.ine.gob.bo/index.php/s/aY8fO143gOMJD9x/download,False
2026-02-06 17:47:47-04:00,Bolivia – Temperatura Máxima Absoluta 2005 – 2024,Clima y Atmósfera,spreadsheet,82.73,https://nube.ine.gob.bo/index.php/s/8i5X2wgjBsRWHxS/download,False
2026-02-06 17:47:47-04:00,Bolivia – Temperatura Mínima Absoluta 2005 – 2024,Clima y Atmósfera,spreadsheet,82.81,https://nube.ine.gob.bo/index.php/s/bitI1lc1HTlr61x/download,False
2026-02-06 17:47:47-04:00,Bolivia – Temperatura Mínima 2005 – 2024,Clima y Atmósfera,spreadsheet,85.4,https://nube.ine.gob.bo/index.php/s/n7JcuHNhSDcznQd/download,False
2026-02-06 17:48:00-04:00,"Bolivia – Reservas privadas de Patrimonio Natural, según departamento, 2002 – 2024",Tierra y Suelo,spreadsheet,76.61,https://nube.ine.gob.bo/index.php/s/ErNhvQO9QO9OCPj/download,True
2026-02-06 17:48:01-04:00,"Bolivia – Superficie Autorizada Forestal en POAF, Departamento 1998-2024",Tierra y Suelo,spreadsheet,81.56,https://nube.ine.gob.bo/index.php/s/CTz4V5MlRXPvxb3/download,True
2026-02-06 17:48:01-04:00,"Bolivia – Superficie Autorizada para Desmonte, Departamento 2001-2024",Tierra y Suelo,spreadsheet,80.65,https://nube.ine.gob.bo/index.php/s/g5HzfJy48UuMm53/download,True
2026-02-06 17:48:02-04:00,"Bolivia – Superficie Bajo Plan General de Manejo Forestal Aprobado, Departamento 2001-2024",Tierra y Suelo,spreadsheet,79.86,https://nube.ine.gob.bo/index.php/s/0AtSNXKhmCOn80M/download,True
2026-02-06 17:48:02-04:00,"Bolivia – Superficie Bajo Plan General de Manejo Forestal Aprobado, Tipo de Usuario 2001-2024",Tierra y Suelo,spreadsheet,78.86,https://nube.ine.gob.bo/index.php/s/IDuoqgrhpTH76BQ/download,True
2026-02-06 17:48:02-04:00,"Bolivia – Superficie Autorizada para Desmonte, Tipo de Usuario 2001-2024",Tierra y Suelo,spreadsheet,79.02,https://nube.ine.gob.bo/index.php/s/maWNGQqKkXnNAW1/download,True
2026-02-06 17:48:03-04:00,"Bolivia – Superficie Autorizada Forestal en POAF, Tipo de Usuario 1998-2024",Tierra y Suelo,spreadsheet,79.21,https://nube.ine.gob.bo/index.php/s/muhi6UF8PVUN79z/download,True
2026-02-06 17:48:36-04:00,"BOLIVIA – ESTUDIOS DE IMPACTO AMBIENTAL, SEGÚN DEPARTAMENTO 2006 – 2024",Registros Ambientales,spreadsheet,79.34,https://nube.ine.gob.bo/index.php/s/bEbSzVb5I2doO0q/download,True
2026-02-06 17:48:37-04:00,"BOLIVIA – PROGRAMAS DE PREVENCIÓN Y MITIGACIÓN, SEGÚN DEPARTAMENTO 2006 – 2024",Registros Ambientales,spreadsheet,77.81,https://nube.ine.gob.bo/index.php/s/8vFU1uxlH2LFnFL/download,True
2026-02-06 17:48:38-04:00,"Bolivia – Licencias Ambientales, según departamento 2006 – 2024",Registros Ambientales,spreadsheet,77.82,https://nube.ine.gob.bo/index.php/s/NFUJqflwK5My6Qx/download,True
2026-02-06 17:48:38-04:00,"Bolivia – Licencias Ambientales, según sector 2006 – 2024",Registros Ambientales,spreadsheet,78.19,https://nube.ine.gob.bo/index.php/s/zBwGIvlT2IY6dnv/download,True
2026-02-07 01:46:10-04:00,"BOLIVIA: NÚMERO DE PARTIDAS DE MATRIMONIO REGISTRADOS POR AÑO DE REGISTRO, SEGÚN DEPARTAMENTO, ESTADO CIVIL PREVIO AL MATRIMONIO Y SEXO, 2010-2024",Población y Hechos Vitales,spreadsheet,91.74,https://nube.ine.gob.bo/index.php/s/3lzkXu2Pc0iz9Zs/download,False
2026-02-07 01:46:10-04:00,"BOLIVIA: NÚMERO DE UNIONES LIBRES POR AÑO DE REGISTRO, SEGÚN DEPARTAMENTO DE REGISTRO, 2016-2024",Población y Hechos Vitales,spreadsheet,79.51,https://nube.ine.gob.bo/index.php/s/4EkcUzBSWS6UHed/download,False
2026-02-07 01:46:10-04:00,"BOLIVIA: NÚMERO DE DEFUNCIONES DE MENORES DE UN AÑO, POR AÑO, SEGÚN DEPARTAMENTO DE REGISTRO Y SEXO DEL FALLECIDO, 2010-2024",Población y Hechos Vitales,spreadsheet,82.45,https://nube.ine.gob.bo/index.php/s/Dgh73ZSfppPG5t0/download,False
2026-02-07 01:46:10-04:00,"BOLIVIA: NÚMERO DE PARTIDAS DE NACIMIENTO POR AÑO DE REGISTRO, SEGÚN DEPARTAMENTO DE REGISTRO Y ESTADO CIVIL DEL PADRE, 2010-2024",Población y Hechos Vitales,spreadsheet,87.22,https://nube.ine.gob.bo/index.php/s/EA19m29HqjZPcii/download,False
2026-02-07 01:46:10-04:00,"BOLIVIA: NÚMERO DE DEFUNCIONES POR AÑO DE REGISTRO, SEGÚN DEPARTAMENTO DE REGISTRO Y SEXO DEL FALLECIDO, 2010-2024",Población y Hechos Vitales,spreadsheet,83.6,https://nube.ine.gob.bo/index.php/s/Iz5cdXxKItKhsP3/download,False
2026-02-07 01:46:10-04:00,"BOLIVIA: NÚMERO DE PARTIDAS DE MATRIMONIO REGISTRADOS POR AÑO, SEGÚN DEPARTAMENTO, GRUPO DE EDAD Y SEXO DE LOS CONTRAYENTES, 2010-2024",Población y Hechos Vitales,spreadsheet,124.54,https://nube.ine.gob.bo/index.php/s/Lm8ctTFxrnMeyER/download,False
2026-02-07 01:46:10-04:00,"BOLIVIA: NÚMERO DE PARTIDAS DE NACIMIENTO, POR AÑO DE REGISTRO, SEGÚN DEPARTAMENTO DE REGISTRO Y SEXO, 2010-2024",Población y Hechos Vitales,spreadsheet,83.0,https://nube.ine.gob.bo/index.php/s/O3dIChXeEIUBKsw/download,False
2026-02-07 01:46:10-04:00,"BOLIVIA: NÚMERO DE PARTIDAS DE MATRIMONIO REGISTRADOS POR AÑO DE REGISTRO, SEGÚN DEPARTAMENTO, 2010-2024",Población y Hechos Vitales,spreadsheet,79.9,https://nube.ine.gob.bo/index.php/s/VcTQeR0MM7iXO5u/download,False
2026-02-07 01:46:10-04:00,"BOLIVIA: NÚMERO DE PARTIDAS DE NACIMIENTO DE MENORES DE UN AÑO, POR AÑO DE REGISTRO, SEGÚN DEPARTAMENTO DE REGISTRO Y SEXO, 2010-2024",Población y Hechos Vitales,spreadsheet,84.79,https://nube.ine.gob.bo/index.php/s/fps0vBJBd7R0c34/download,False
2026-02-07 01:46:10-04:00,"BOLIVIA: NÚMERO DE DEFUNCIONES POR AÑO DE REGISTRO, SEGÚN DEPARTAMENTO Y GRUPO DE EDAD DEL FALLECIDO, 2010-2024",Población y Hechos Vitales,spreadsheet,87.59,https://nube.ine.gob.bo/index.php/s/hMObaQHfcaqyxRV/download,False
2026-02-07 01:46:10-04:00,"BOLIVIA: NÚMERO DE PARTIDAS DE NACIMIENTOS INSCRITOS, POR AÑO DE REGISTRO, SEGÚN DEPARTAMENTO Y GRUPO DE EDAD, 2010-2024",Población y Hechos Vitales,spreadsheet,86.66,https://nube.ine.gob.bo/index.php/s/ihkMCPZLT4fYisG/download,False
2026-02-07 01:46:10-04:00,"BOLIVIA: NÚMERO DE PARTIDAS DE NACIMIENTO POR AÑO DE REGISTRO, SEGÚN DEPARTAMENTO DE REGISTRO Y ESTADO CIVIL DE LA MADRE, 2010-2024",Población y Hechos Vitales,spreadsheet,87.93,https://nube.ine.gob.bo/index.php/s/rsEff8uqemAflsg/download,False
